"sub","partner","day","meetAgain","meetAgain_9points","ShortTerm","LongTerm","Attractiveness","gender","grooveLevel","gRating","eRating","fRating","gcOUT","gcIN","ccOUT","ccIN"
"M18","F19","D2",1,7,6,6,7,"M","L",4.10526315789474,5.78947368421053,5.73684210526316,0.0163669644041002,0.0193286969191178,-0.426607523117153,-0.445403736528421
"M18","F20","D2",0,6,4,4,6,"M","H",7.8421052631579,7.15789473684211,6.15789473684211,0.0165395821464966,0.0153240836897108,0.244285782415746,0.289395885671563
"M18","F21","D2",0,3,3,3,3,"M","L",4.26315789473684,5.78947368421053,5.89473684210526,0.0104446436902386,0.0233203901528558,0.225584785280207,0.249770481049604
"M18","F22","D2",0,2,2,2,2,"M","H",7.78947368421053,7.52631578947368,8.42105263157895,0.0123064653322218,0.00928742184682463,0.0387979058230906,0.0465701210050263
"M18","F24","D2",0,5,5,5,7,"M","H",8.05263157894737,7.26315789473684,8.26315789473684,0.014728594223572,0.011258524685573,0.444587832176343,0.444587832176343
"M18","F25","D2",0,6,6,6,7,"M","L",4.94736842105263,7.52631578947368,9.05263157894737,0.0148286435014637,0.0378069287106699,0.216253335942824,0.267596064982023
"M18","F26","D2",1,7,7,7,7,"M","H",7.63157894736842,6.8421052631579,6.05263157894737,0.0228375868059283,0.00979075217408809,0.132747744616631,0.0852570576709251
"M18","F27","D2",0,7,6,6,6,"M","L",5.68421052631579,8.36842105263158,9.52631578947369,0.0126437242210251,0.00862816884934592,0.219657589755938,0.219657589755938
"M18","F28","D2",0,6,6,6,6,"M","H",6.15789473684211,6.10526315789474,5.78947368421053,0.0166997830412621,0.0123894872225714,0.342435206488277,0.337786642667812
"M18","F29","D2",0,7,6,6,4,"M","L",3.89473684210526,6.31578947368421,7.57894736842105,0.0109313838452723,0.0118583364950986,0.185573750601552,0.185573750601552
"M18","F30","D2",0,6,5,5,4,"M","H",8.10526315789474,7.52631578947368,8.94736842105263,0.0316368110014418,0.0183166077102745,0.00429987413124994,0.0354362490704053
"M18","F16","D2",0,6,6,5,6,"M","L",3.63157894736842,5.05263157894737,6.31578947368421,0.0217609703298254,0.0166129921194438,0.212003326995316,0.212003326995316
"M18","F17","D2",0,6,6,6,6,"M","H",6.42105263157895,5.05263157894737,4.52631578947368,0.0135878401211933,0.0131464131540229,0.0204557333924731,0.0215521090191954
"M19","F19","D2",1,6,3,5,7,"M","H",6.26315789473684,5.31578947368421,5.10526315789474,0.029169181422632,0.0154014105884213,0.409670741683056,0.409670741683056
"M19","F20","D2",0,3,3,2,6,"M","L",4.10526315789474,5.78947368421053,5.73684210526316,0.0351679295202056,0.0134497973918792,0.268469621778693,0.263054856598384
"M19","F21","D2",0,2,2,2,6,"M","H",7.8421052631579,7.15789473684211,6.15789473684211,0.0098006779953268,0.0459191795976674,-0.0892513720152036,-0.0863025547172734
"M19","F22","D2",0,2,2,2,6,"M","L",4.26315789473684,5.78947368421053,5.89473684210526,0.0189013256501558,0.0164796597567372,0.318653447293315,0.316687313051941
"M19","F24","D2",0,2,2,2,6,"M","L",5.05263157894737,7.10526315789474,8.10526315789474,0.0141284003112592,0.0307878376517539,0.0573556013180884,0.0737369951196195
"M19","F25","D2",0,5,3,3,6,"M","H",8.05263157894737,7.26315789473684,8.26315789473684,0.0331915484619616,0.0137751812734095,0.321497591928558,0.313924711430765
"M19","F26","D2",0,4,3,4,6,"M","L",4.94736842105263,7.52631578947368,9.05263157894737,0.0208886327078357,0.00868371434450665,0.249347576338083,0.145035009535862
"M19","F27","D2",1,7,3,3,7,"M","H",7.63157894736842,6.8421052631579,6.05263157894737,0.0177792293676831,0.0227542031246037,0.287555064053103,0.287507720068042
"M19","F28","D2",0,4,2,3,6,"M","L",5.68421052631579,8.36842105263158,9.52631578947369,0.0186098044951475,0.0166044047855887,0.270594304662409,0.270594304662409
"M19","F29","D2",0,2,2,2,6,"M","H",6.15789473684211,6.10526315789474,5.78947368421053,0.00979948530228647,0.01265078877399,0.188673918590201,0.185686834458627
"M19","F30","D2",0,2,2,2,6,"M","L",3.89473684210526,6.31578947368421,7.57894736842105,0.0330833196157485,0.0490718962694752,0.227326064792619,0.266759349246009
"M19","F16","D2",0,3,1,2,6,"M","H",8.10526315789474,7.52631578947368,8.94736842105263,0.0181848628430235,0.0428515734490604,0.385388741786847,0.396252864681471
"M19","F17","D2",1,6,2,5,7,"M","L",3.63157894736842,5.05263157894737,6.31578947368421,0.0159646214176057,0.00902895417379135,0.0350465442959895,0.0183649756641125
"M19","F18","D2",0,3,2,2,6,"M","H",6.42105263157895,5.05263157894737,4.52631578947368,0.0142626547734563,0.0384284216560751,0.49742330498725,0.507581002994917
"M20","F20","D2",0,3,4,4,5,"M","H",6.26315789473684,5.31578947368421,5.10526315789474,0.0263402570335796,0.0162415679012824,0.478430004376696,0.477932534746905
"M20","F21","D2",0,5,5,5,5,"M","L",4.10526315789474,5.78947368421053,5.73684210526316,0.0122593360454362,0.0200073428190661,0.200468412615798,0.197891786474634
"M20","F22","D2",0,3,2,2,2,"M","H",7.8421052631579,7.15789473684211,6.15789473684211,0.0225914349554857,0.0130065188685116,0.191458889371157,0.192226198350735
"M20","F24","D2",1,7,5,5,6,"M","H",7.78947368421053,7.52631578947368,8.42105263157895,0.0205073662759308,0.0158483817206516,-0.0359419234130263,-0.0899250502519008
"M20","F25","D2",1,7,7,5,7,"M","L",5.05263157894737,7.10526315789474,8.10526315789474,0.0119197053128266,0.012823654505044,-0.0325750098502514,-0.0324019135004892
"M20","F26","D2",1,8,8,5,7,"M","H",8.05263157894737,7.26315789473684,8.26315789473684,0.0130999259358795,0.00872977005461362,0.306897965247108,0.314526753619062
"M20","F27","D2",1,9,9,5,6,"M","L",4.94736842105263,7.52631578947368,9.05263157894737,0.0147062207898161,0.0199857954450371,0.162859636856726,0.160596830853096
"M20","F28","D2",1,5,4,4,5,"M","H",7.63157894736842,6.8421052631579,6.05263157894737,0.0191300060621806,0.00994410136387547,0.194453465009294,0.18924526768938
"M20","F29","D2",0,4,4,3,4,"M","L",5.68421052631579,8.36842105263158,9.52631578947369,0.0121771216310753,0.0135424292345636,-0.0994494246512114,-0.075507155968949
"M20","F30","D2",1,6,5,5,5,"M","H",6.15789473684211,6.10526315789474,5.78947368421053,0.0116429010667032,0.00868762071016782,0.155790053955637,0.164701660437563
"M20","F16","D2",0,5,5,5,5,"M","L",3.89473684210526,6.31578947368421,7.57894736842105,0.0133316295772081,0.00613214782282068,0.208301200336367,0.211375527332484
"M20","F17","D2",1,7,7,5,6,"M","H",8.10526315789474,7.52631578947368,8.94736842105263,0.00679929408720703,0.0222940759728987,0.25690775278599,0.259605821538751
"M20","F18","D2",1,7,7,5,7,"M","L",3.63157894736842,5.05263157894737,6.31578947368421,0.0167666629622047,0.0143648319080558,0.371932827877117,0.391372660558676
"M20","F19","D2",1,6,7,6,7,"M","H",6.42105263157895,5.05263157894737,4.52631578947368,0.0185289393499462,0.0129708509767568,0.302059162771,0.326518501635218
"M21","F21","D2",0,5,6,5,7,"M","H",6.26315789473684,5.31578947368421,5.10526315789474,0.0117230707772613,0.0454457189865733,0.184212041042993,0.212066851512939
"M21","F22","D2",0,5,4,4,5,"M","L",4.10526315789474,5.78947368421053,5.73684210526316,0.00888750718584941,0.0187805789329536,-0.00075809599863346,0.0263491570694076
"M21","F24","D2",0,5,3,3,6,"M","L",4.26315789473684,5.78947368421053,5.89473684210526,0.0146222802963778,0.023645712190465,0.0904022313464654,0.0902502219798082
"M21","F26","D2",1,7,6,6,7,"M","L",5.05263157894737,7.10526315789474,8.10526315789474,0.0232016405864219,0.0348378720694686,0.192946979941056,0.257702166330362
"M21","F27","D2",1,6,7,6,8,"M","H",8.05263157894737,7.26315789473684,8.26315789473684,0.0194685129384107,0.0217726827589071,-0.128093282853021,-0.092356822666142
"M21","F28","D2",1,7,6,6,7,"M","L",4.94736842105263,7.52631578947368,9.05263157894737,0.0163785807257271,0.0127940920221059,0.353072355675049,0.353072355675049
"M21","F29","D2",1,6,6,7,6,"M","H",7.63157894736842,6.8421052631579,6.05263157894737,0.0297211060508245,0.0161303597066498,0.0536537298253372,0.0361256628640668
"M21","F30","D2",0,6,6,5,7,"M","L",5.68421052631579,8.36842105263158,9.52631578947369,0.00765302050179839,0.0102307250416382,-0.029703873305178,0.024134502640626
"M21","F16","D2",0,6,6,6,6,"M","H",6.15789473684211,6.10526315789474,5.78947368421053,0.0166090212976435,0.0109561660150606,0.185317093151168,0.185317093151168
"M21","F17","D2",1,7,7,7,6,"M","L",3.89473684210526,6.31578947368421,7.57894736842105,0.0224184457885928,0.0242270785621201,-0.185147304382232,-0.187273156586928
"M21","F18","D2",1,6,6,6,8,"M","H",8.10526315789474,7.52631578947368,8.94736842105263,0.0216163291810219,0.0179516952906953,0.282733841686478,0.385201758875562
"M21","F19","D2",0,5,6,4,7,"M","L",3.63157894736842,5.05263157894737,6.31578947368421,0.00850116336907814,0.012075433771721,0.0287582819792602,0.0307544431018022
"M21","F20","D2",0,5,5,5,6,"M","H",6.42105263157895,5.05263157894737,4.52631578947368,0.0161195512306005,0.0205994027653826,-0.222081608921164,-0.289290986477005
"M22","F22","D2",0,7,4,2,6,"M","H",6.26315789473684,5.31578947368421,5.10526315789474,0.0238608259210298,0.0236946524052315,0.296916922448612,0.288962225505276
"M22","F24","D2",1,7,7,2,7,"M","H",7.8421052631579,7.15789473684211,6.15789473684211,0.0121386333454572,0.0278491938474854,0.64243432594097,0.64243432594097
"M22","F25","D2",0,6,4,2,6,"M","L",4.26315789473684,5.78947368421053,5.89473684210526,0.0163486888857767,0.0300211266902934,0.12621672962975,0.124913963706526
"M22","F26","D2",1,7,6,2,7,"M","H",7.78947368421053,7.52631578947368,8.42105263157895,0.0119678383464348,0.0164987705665443,0.033068352145064,0.033068352145064
"M22","F27","D2",1,7,7,1,7,"M","L",5.05263157894737,7.10526315789474,8.10526315789474,0.0135141696227379,0.0042433160577966,0.638148539336339,0.638148539336339
"M22","F28","D2",0,6,7,2,7,"M","H",8.05263157894737,7.26315789473684,8.26315789473684,0.00866270362799604,0.014707089957235,0.217503418727949,0.156806982821962
"M22","F29","D2",1,6,6,3,6,"M","L",4.94736842105263,7.52631578947368,9.05263157894737,0.0194654168711028,0.0171089673630656,0.299839691433057,0.299839691433057
"M22","F30","D2",0,5,6,2,5,"M","H",7.63157894736842,6.8421052631579,6.05263157894737,0.0117386205938397,0.0148475990030841,0.281639796332198,0.316994584352491
"M22","F16","D2",1,6,5,2,6,"M","L",5.68421052631579,8.36842105263158,9.52631578947369,0.0159158156125878,0.0222979092709346,0.0205033391097205,0.0205033391097205
"M22","F17","D2",0,7,5,3,7,"M","H",6.15789473684211,6.10526315789474,5.78947368421053,0.015213714803318,0.00753011807718451,0.138028609584797,0.149223745687953
"M22","F18","D2",0,4,4,2,7,"M","L",3.89473684210526,6.31578947368421,7.57894736842105,0.0140747427188743,0.00658187940499921,0.35242182414134,0.352137775111953
"M22","F19","D2",1,7,7,4,8,"M","H",8.10526315789474,7.52631578947368,8.94736842105263,0.0158488915454176,0.0146369703586702,0.239790868916269,0.264044917772199
"M22","F20","D2",0,5,7,3,7,"M","L",3.63157894736842,5.05263157894737,6.31578947368421,0.0137473661746741,0.0110818226870752,0.266234757249811,0.218318436809093
"M22","F21","D2",1,5,7,3,7,"M","H",6.42105263157895,5.05263157894737,4.52631578947368,0.0214546177473451,0.0075646154194251,0.245594488815732,0.207089942363668
"M24","F24","D2",1,6,6,6,7,"M","H",6.26315789473684,5.31578947368421,5.10526315789474,0.0129521320782322,0.0215858913293445,0.527701481948496,0.527701481948496
"M24","F25","D2",1,7,6,7,7,"M","L",4.10526315789474,5.78947368421053,5.73684210526316,0.00671363754881948,0.0188252302769234,0.272857924635136,0.352699082867977
"M24","F26","D2",1,8,7,7,7,"M","H",7.8421052631579,7.15789473684211,6.15789473684211,0.0244876393226408,0.0201438963074265,0.137608682854822,0.110450485424271
"M24","F27","D2",1,8,8,8,8,"M","L",4.26315789473684,5.78947368421053,5.89473684210526,0.0169805531892284,0.0138324623330899,0.127823628875254,0.129657000320522
"M24","F28","D2",1,9,9,9,9,"M","H",7.78947368421053,7.52631578947368,8.42105263157895,0.016578039810315,0.00982381453070502,-0.260169027247364,-0.27556103674041
"M24","F29","D2",1,5,6,5,5,"M","L",5.05263157894737,7.10526315789474,8.10526315789474,0.0108075024555667,0.00679686527172851,0.127094182400809,0.104830281401108
"M24","F30","D2",0,5,4,5,4,"M","H",8.05263157894737,7.26315789473684,8.26315789473684,0.00993464757419327,0.0275825472700686,0.0394143593830638,0.150009324857116
"M24","F16","D2",1,5,4,6,5,"M","L",4.94736842105263,7.52631578947368,9.05263157894737,0.0061444710462446,0.0102617576048729,0.132678582689535,0.158915071336924
"M24","F17","D2",1,8,7,8,8,"M","H",7.63157894736842,6.8421052631579,6.05263157894737,0.00936827334350188,0.0103446709380499,-0.214959963726173,-0.20921215009613
"M24","F18","D2",1,7,8,6,8,"M","L",5.68421052631579,8.36842105263158,9.52631578947369,0.014718276523829,0.0254033600267514,0.540314616166593,0.564882368368929
"M24","F19","D2",0,4,6,4,6,"M","H",6.15789473684211,6.10526315789474,5.78947368421053,0.0137146805680723,0.0137436687622223,0.307786815916419,0.307786815916419
"M24","F20","D2",0,5,4,5,5,"M","L",3.89473684210526,6.31578947368421,7.57894736842105,0.0183400277614822,0.0185577503909098,0.378612412666028,0.392688784286267
"M24","F21","D2",0,4,4,4,4,"M","H",8.10526315789474,7.52631578947368,8.94736842105263,0.00781796789628109,0.0150044801863132,0.14300057377318,0.156305478462839
"M24","F22","D2",0,4,3,4,3,"M","L",3.63157894736842,5.05263157894737,6.31578947368421,0.0114658360166908,0.0108805462071588,-0.0681104454640754,0.0612265365854623
"M25","F25","D2",0,5,6,2,6,"M","H",6.26315789473684,5.31578947368421,5.10526315789474,0.0206552123833861,0.0128693927371559,0.284214117837579,0.273007608138232
"M25","F26","D2",1,8,8,6,7,"M","L",4.10526315789474,5.78947368421053,5.73684210526316,0.0182299727280775,0.0306987810829993,-0.290485094380632,-0.289391602488372
"M25","F27","D2",1,7,7,6,7,"M","H",7.8421052631579,7.15789473684211,6.15789473684211,0.0216054726824382,0.0390470254958011,-0.487432990273493,-0.487704000313169
"M25","F28","D2",1,6,7,5,7,"M","L",4.26315789473684,5.78947368421053,5.89473684210526,0.0165140745747259,0.0189362410532246,0.297205012534071,0.23151735186006
"M25","F29","D2",1,9,9,9,9,"M","H",7.78947368421053,7.52631578947368,8.42105263157895,0.00767949918566568,0.0112251893643691,0.114685510223996,0.141994143437828
"M25","F30","D2",1,6,6,4,6,"M","L",5.05263157894737,7.10526315789474,8.10526315789474,0.0334142139832094,0.0369017746568181,0.0687774099508146,0.0752521899347325
"M25","F16","D2",1,6,5,4,5,"M","H",8.05263157894737,7.26315789473684,8.26315789473684,0.0226723886985498,0.0394797125725272,0.337452448241703,0.349953891324764
"M25","F17","D2",1,8,8,8,8,"M","L",4.94736842105263,7.52631578947368,9.05263157894737,0.0122311884576147,0.0140853927645295,0.176798763031031,0.192825405787259
"M25","F18","D2",1,8,8,7,8,"M","H",7.63157894736842,6.8421052631579,6.05263157894737,0.0178025731241096,0.014580040563414,0.023146383240168,0.0152166055499606
"M25","F19","D2",0,4,4,4,5,"M","L",5.68421052631579,8.36842105263158,9.52631578947369,0.0155648425455661,0.0111075773352267,-0.0731476844433396,-0.0619437923983048
"M25","F20","D2",0,5,5,5,5,"M","H",6.15789473684211,6.10526315789474,5.78947368421053,0.0136518040242977,0.00922507130717243,0.273053958112987,0.273053958112987
"M25","F21","D2",1,7,7,7,7,"M","L",3.89473684210526,6.31578947368421,7.57894736842105,0.0220891136112558,0.0206836225652687,0.125883621073829,0.107533073842796
"M25","F22","D2",0,5,5,5,5,"M","H",8.10526315789474,7.52631578947368,8.94736842105263,0.0259203006448141,0.0215173662829811,0.263503863794197,0.263503863794197
"M25","F24","D2",1,7,8,7,8,"M","H",6.42105263157895,5.05263157894737,4.52631578947368,0.0116851910249673,0.0381646466568766,-0.0608456937013798,-0.0561616689865333
"M26","F26","D2",1,8,2,6,8,"M","H",6.26315789473684,5.31578947368421,5.10526315789474,0.0244638685039678,0.0156002961406587,-0.0470972139536922,-0.0260698102177618
"M26","F27","D2",1,7,3,7,7,"M","L",4.10526315789474,5.78947368421053,5.73684210526316,0.021269274723871,0.0212238858923506,0.428872169704292,0.428872169704292
"M26","F28","D2",1,8,3,7,8,"M","H",7.8421052631579,7.15789473684211,6.15789473684211,0.0103909897713281,0.0148566294169248,0.0532489977674576,0.0385033997232024
"M26","F29","D2",1,7,1,4,7,"M","L",4.26315789473684,5.78947368421053,5.89473684210526,0.0318606817276996,0.0131466151657911,0.220180419094945,0.220180419094945
"M26","F30","D2",1,5,1,1,6,"M","H",7.78947368421053,7.52631578947368,8.42105263157895,0.0159332266328462,0.0108460170267461,0.194693684723072,0.194693684723072
"M26","F16","D2",1,6,1,1,7,"M","L",5.05263157894737,7.10526315789474,8.10526315789474,0.0164520168084121,0.0197806001576284,0.16457700114649,0.135103888359896
"M26","F17","D2",1,6,1,2,7,"M","H",8.05263157894737,7.26315789473684,8.26315789473684,0.0141404215512342,0.0222571932426101,0.0704985470697963,0.123717195897713
"M26","F18","D2",1,8,3,6,8,"M","L",4.94736842105263,7.52631578947368,9.05263157894737,0.0167269085204897,0.00796842588016489,0.33493691344209,0.322633613358656
"M26","F19","D2",1,8,4,7,8,"M","H",7.63157894736842,6.8421052631579,6.05263157894737,0.0171206389376177,0.0136073790074169,0.167101025853827,0.167101025853827
"M26","F20","D2",1,6,1,3,7,"M","L",5.68421052631579,8.36842105263158,9.52631578947369,0.0229262878279899,0.0241576427065366,0.378180663056553,0.371118983327908
"M26","F21","D2",1,3,1,1,6,"M","H",6.15789473684211,6.10526315789474,5.78947368421053,0.0166729290197161,0.0230933097157591,0.344303457091164,0.347847462345716
"M26","F22","D2",1,5,1,1,5,"M","L",3.89473684210526,6.31578947368421,7.57894736842105,0.0185902399396944,0.0120838377040688,0.379249780950335,0.379249780950335
"M26","F24","D2",1,5,1,1,6,"M","L",3.63157894736842,5.05263157894737,6.31578947368421,0.0205718946820554,0.0185617289899103,0.547446944211071,0.547446944211071
"M26","F25","D2",1,7,1,2,7,"M","H",6.42105263157895,5.05263157894737,4.52631578947368,0.0351914088732252,0.0149407371601242,0.386175780654515,0.322667748314179
"M27","F27","D2",1,9,8,7,8,"M","H",6.26315789473684,5.31578947368421,5.10526315789474,0.012471634161237,0.0144982051950171,0.398042698043929,0.398042698043929
"M27","F28","D2",0,5,7,6,7,"M","L",4.10526315789474,5.78947368421053,5.73684210526316,0.00976763895028032,0.0198296761871082,0.166501081696091,0.171337390942942
"M27","F29","D2",0,4,3,3,5,"M","H",7.8421052631579,7.15789473684211,6.15789473684211,0.012920677224344,0.0208196882689369,0.102479836811699,0.117812379617146
"M27","F30","D2",0,6,5,2,5,"M","L",4.26315789473684,5.78947368421053,5.89473684210526,0.0112494748484306,0.0241152856209239,0.0793567651596008,0.0474102956168922
"M27","F16","D2",0,4,2,1,5,"M","H",7.78947368421053,7.52631578947368,8.42105263157895,0.0170316638146697,0.0577751270451703,0.384378184225059,0.390957924966852
"M27","F17","D2",1,9,9,9,8,"M","L",5.05263157894737,7.10526315789474,8.10526315789474,0.013031547551682,0.0237552395057499,0.0618032475026433,0.0803102944149768
"M27","F18","D2",1,6,8,7,8,"M","H",8.05263157894737,7.26315789473684,8.26315789473684,0.0188586182530903,0.00944203083979644,0.54104925424657,0.537951550281672
"M27","F19","D2",1,7,7,6,7,"M","L",4.94736842105263,7.52631578947368,9.05263157894737,0.0153006492077008,0.0391778713874329,0.611779935550651,0.612708372648102
"M27","F20","D2",0,3,2,1,3,"M","H",7.63157894736842,6.8421052631579,6.05263157894737,0.0178509213775477,0.0224601980855965,0.079885147416626,0.079885147416626
"M27","F21","D2",0,2,2,1,6,"M","L",5.68421052631579,8.36842105263158,9.52631578947369,0.0250956597678229,0.0165194717360539,0.330387360305545,0.346089890507742
"M27","F22","D2",0,4,4,4,5,"M","H",6.15789473684211,6.10526315789474,5.78947368421053,0.0176174752188207,0.0204328866907519,0.255198183067459,0.266885542209691
"M27","F24","D2",1,6,3,2,7,"M","H",8.10526315789474,7.52631578947368,8.94736842105263,0.0250095953818379,0.0334686238217352,0.640155327391749,0.640155327391749
"M27","F25","D2",1,8,8,7,8,"M","L",3.63157894736842,5.05263157894737,6.31578947368421,0.0327307790081992,0.0169439938440292,0.43071696091884,0.46307033928745
"M27","F26","D2",1,7,6,6,8,"M","H",6.42105263157895,5.05263157894737,4.52631578947368,0.00678809343969977,0.0127511651417649,0.00914815361512563,0.0588893980602715
"M28","F28","D2",1,7,6,5,6,"M","H",6.26315789473684,5.31578947368421,5.10526315789474,0.0119498652910188,0.0149024610391519,0.315569792653765,0.315569792653765
"M28","F29","D2",0,3,2,1,3,"M","L",4.10526315789474,5.78947368421053,5.73684210526316,0.020247147569874,0.0200475508363676,0.222588267978443,0.252463483668435
"M28","F30","D2",1,7,9,3,6,"M","H",7.8421052631579,7.15789473684211,6.15789473684211,0.00799546567298126,0.00663376139696226,0.139640994320844,0.139640994320844
"M28","F16","D2",0,2,1,1,4,"M","L",4.26315789473684,5.78947368421053,5.89473684210526,0.0173280810019145,0.0268074270436287,0.313837313471977,0.327475126710575
"M28","F17","D2",1,9,9,8,8,"M","H",7.78947368421053,7.52631578947368,8.42105263157895,0.0180097508979431,0.0152494164338783,-0.054422721362805,-0.0155797585068518
"M28","F18","D2",1,6,2,1,5,"M","L",5.05263157894737,7.10526315789474,8.10526315789474,0.00797088902237419,0.0104396787878871,-0.233888437270983,-0.233888437270983
"M28","F19","D2",1,7,7,5,7,"M","H",8.05263157894737,7.26315789473684,8.26315789473684,0.0096140770878943,0.0119246074360557,-0.192141777257045,-0.192141777257045
"M28","F20","D2",0,3,1,1,3,"M","L",4.94736842105263,7.52631578947368,9.05263157894737,0.0172867544428748,0.0211602142669101,0.221294716210841,0.27032012543797
"M28","F21","D2",0,1,1,1,3,"M","H",7.63157894736842,6.8421052631579,6.05263157894737,0.0172654622144863,0.0116287804338677,0.400815762069926,0.395021180657312
"M28","F22","D2",1,6,1,2,6,"M","L",5.68421052631579,8.36842105263158,9.52631578947369,0.0328331958036809,0.0177127563218207,0.277247284280938,0.236116573205468
"M28","F24","D2",0,4,3,3,5,"M","L",3.89473684210526,6.31578947368421,7.57894736842105,0.0113639084302948,0.0160485275814555,0.132440672164032,0.172249510651068
"M28","F25","D2",1,9,9,8,8,"M","H",8.10526315789474,7.52631578947368,8.94736842105263,0.0306742886709097,0.0164189542633633,0.375128479971074,0.375128479971074
"M28","F27","D2",1,9,9,9,9,"M","H",6.42105263157895,5.05263157894737,4.52631578947368,0.0105688358557998,0.0116238763824938,0.137079049301325,0.121774930905491
"M29","F29","D2",1,6,6,5,7,"M","H",6.26315789473684,5.31578947368421,5.10526315789474,0.0110682479994355,0.0142497356257882,-0.00530719269028046,-0.0138331372397736
"M29","F30","D2",1,7,2,6,8,"M","L",4.10526315789474,5.78947368421053,5.73684210526316,0.00323715804013514,0.0116807601024922,0.139388812642998,0.0668162057128034
"M29","F16","D2",1,6,4,6,8,"M","H",7.8421052631579,7.15789473684211,6.15789473684211,0.0128237291893631,0.0247062150275177,0.0545065101001672,0.0674446020787223
"M29","F17","D2",0,5,5,5,8,"M","L",4.26315789473684,5.78947368421053,5.89473684210526,0.0109701140951106,0.00780604500476212,0.0665100335207013,0.0665100335207013
"M29","F18","D2",1,7,8,8,8,"M","H",7.78947368421053,7.52631578947368,8.42105263157895,0.027611135780703,0.0136641789317737,0.285776376572929,0.285558635895261
"M29","F19","D2",1,6,6,6,8,"M","L",5.05263157894737,7.10526315789474,8.10526315789474,0.0147682980698622,0.0255869709732997,0.461264693526717,0.461264693526717
"M29","F20","D2",1,7,7,7,8,"M","H",8.05263157894737,7.26315789473684,8.26315789473684,0.0150788149524064,0.0144494018248071,0.188589949723248,0.186305423955134
"M29","F21","D2",0,2,5,3,6,"M","L",4.94736842105263,7.52631578947368,9.05263157894737,0.0172302119805403,0.0341182104747562,0.147791728794714,0.147791728794714
"M29","F22","D2",0,5,5,6,7,"M","H",7.63157894736842,6.8421052631579,6.05263157894737,0.0185254173967371,0.0102257967593768,0.259100214161121,0.245094788814893
"M29","F24","D2",1,6,7,4,7,"M","H",6.15789473684211,6.10526315789474,5.78947368421053,0.0101246273127966,0.0183232755715674,0.243997322328649,0.243997322328649
"M29","F25","D2",1,6,4,6,7,"M","L",3.89473684210526,6.31578947368421,7.57894736842105,0.00600109445181563,0.0103997413932246,0.305670674234428,0.305670674234428
"M29","F26","D2",1,6,6,6,8,"M","H",8.10526315789474,7.52631578947368,8.94736842105263,0.0116020992014914,0.0143743870211051,-0.209635816001367,-0.127291200287981
"M29","F27","D2",0,5,6,5,7,"M","L",3.63157894736842,5.05263157894737,6.31578947368421,0.0146475240591473,0.0344039294399687,0.463349086917903,0.463349086917903
"M29","F28","D2",1,6,7,7,8,"M","H",6.42105263157895,5.05263157894737,4.52631578947368,0.0104749698119102,0.0193235082500758,0.374015123249082,0.374015123249082
"F01","M01","D1",0,5,3,3,5,"F","H",6.26315789473684,5.31578947368421,5.10526315789474,0.0168555315989249,0.0204535229863119,0.374873147642956,0.374873147642956
"F01","M14","D1",1,6,4,5,6,"F","H",7.8421052631579,7.15789473684211,6.15789473684211,0.00833462475966318,0.0106984376494434,-0.083373288541204,-0.0870486425190828
"F01","M13","D1",1,7,4,6,6,"F","L",4.26315789473684,5.78947368421053,5.89473684210526,0.0248919903794445,0.0148630111163,0.381918401715978,0.381918401715978
"F01","M12","D1",0,4,2,4,5,"F","H",7.78947368421053,7.52631578947368,8.42105263157895,0.0290236772737202,0.0220795957151738,0.411475503285467,0.411475503285467
"F01","M11","D1",0,5,3,4,5,"F","L",5.05263157894737,7.10526315789474,8.10526315789474,0.0149363464811465,0.0119403089230947,0.236726619361201,0.234553429393359
"F01","M10","D1",0,5,5,5,6,"F","H",8.05263157894737,7.26315789473684,8.26315789473684,0.01928769104099,0.0222856574874584,0.326455387533852,0.334532927930806
"F01","M08","D1",1,6,4,5,6,"F","H",7.63157894736842,6.8421052631579,6.05263157894737,0.011954939937425,0.0208694814678383,0.181600769789904,0.181600769789904
"F01","M07","D1",0,3,2,3,3,"F","L",5.68421052631579,8.36842105263158,9.52631578947369,0.0133432008254353,0.0130022798672833,0.176755870689583,0.184042177827273
"F01","M06","D1",0,3,1,4,4,"F","H",6.15789473684211,6.10526315789474,5.78947368421053,0.0140275889564077,0.0212378068238523,0.124462113505146,0.124462113505146
"F01","M05","D1",1,7,5,6,6,"F","L",3.89473684210526,6.31578947368421,7.57894736842105,0.0153658400712464,0.0189961227716497,0.252952935090971,0.277554273846157
"F01","M04","D1",1,6,4,5,5,"F","H",8.10526315789474,7.52631578947368,8.94736842105263,0.0063125660659189,0.0185076767163004,0.160343744012406,0.170267130391451
"F01","M03","D1",0,5,3,5,5,"F","L",3.63157894736842,5.05263157894737,6.31578947368421,0.012848668025891,0.00528065858461257,-0.112173471860708,-0.0691326669120483
"F01","M02","D1",0,6,3,5,6,"F","H",6.42105263157895,5.05263157894737,4.52631578947368,0.0116794124723523,0.0173694409254104,0.248713836268787,0.271253621872429
"F02","M02","D1",0,1,1,1,7,"F","H",6.26315789473684,5.31578947368421,5.10526315789474,0.010881725262804,0.0186743690695286,0.23031104707599,0.242317092832514
"F02","M01","D1",0,3,6,1,6,"F","L",4.10526315789474,5.78947368421053,5.73684210526316,0.0178696720265217,0.0127455346086531,0.180128317205229,0.169052484793808
